,position,company,state,salary,currency,start_sal,end_sal,term
2791,Barista (Kota Damansara),Berjaya Starbucks Coffee Company Sdn Bhd,Selangor,MYR 1.3K - 1.5K monthly,MYR,1300,1500,monthly
2792,Export Manager,Adabi Consumer Industries Sdn Bhd,"Kuala Lumpur, Selangor",MYR 4K - 7.5K monthly,MYR,4000,7500,monthly
2793,Senior R&D Mechanical Engineer (Contract),Keysight Technologies Malaysia Sdn. Bhd.,Penang,MYR 7.4K - 9.9K monthly,MYR,7400,9900,monthly
2795,Technician,Company Confidential,Selangor,MYR 1.4K - 1.8K monthly,MYR,1400,1800,monthly
2796,Service Engineer,MTSC Solution Sdn Bhd,Penang,MYR 2.5K - 5K monthly,MYR,2500,5000,monthly
2799,Mechanical Draftsman,AFS MANUFACTURING SDN BHD,Johor,MYR 2K - 3.5K monthly,MYR,2000,3500,monthly
2800,Customer Service,Extech Appliances Service Sdn Bhd,Kuala Lumpur,MYR 1.9K - 2.5K monthly,MYR,1900,2500,monthly
2808,Graphics Designer,BERSATU TO CAPITAL RESOURCES SDN. BHD.,Muar,MYR 1.8K - 2.5K monthly,MYR,1800,2500,monthly
2810,SENIOR PROPERTY MANAGEMENT EXECUTIVE,EMERCON GROUP OF COMPANIES,"Johor, Selangor",MYR 4.5K - 5.5K monthly,MYR,4500,5500,monthly
2814,Senior Wintel Engineer,Tentacle Tech,Kuala Lumpur,MYR 7K - 8.5K monthly,MYR,7000,8500,monthly
2820,Security Guard (Pengawal Keselamatan),FFM Berhad,Selangor - Others,MYR 1.5K - 1.6K monthly,MYR,1500,1600,monthly
2821,Admin Executive (行政人员),ZTE (MALAYSIA) CORPORATION SDN. BHD. 中兴通讯马来西亚,"Kuala Lumpur, Petaling Jaya",MYR 2.5K - 4.5K monthly,MYR,2500,4500,monthly
2822,Business Development/ Marketing Intern,BookDoc,Petaling Jaya,MYR 300 - 500 monthly,MYR,300,500,monthly
2824,Accounts  Clerk,Messrs Fahda Nur & Yusmadi,Petaling Jaya,MYR 2K - 2.5K monthly,MYR,2000,2500,monthly
2827,QC MANAGER,TSH CONTRACT MANUFACTURING SDN BHD,Johor Bahru,MYR 8K - 10K monthly,MYR,8000,1000,monthly
2828,GENERAL CLARK,Simpee Huat Frozen Food Sdn Bhd,Selayang,MYR 1.5K - 2.3K monthly,MYR,1500,2300,monthly
2829,RETAIL VISUAL MERCHANDISER,Ninjaz Retails Sdn Bhd,Kajang/Bangi/Serdang,MYR 2.5K - 4K monthly,MYR,2500,4000,monthly
2834,Finance Executive,Agensi Pekerjaan Adecco Personnel Sdn Bhd,Kuala Lumpur,MYR 2.5K - 3.5K monthly,MYR,2500,3500,monthly
2836,DevOps Engineer,Getin Tech Sdn. Bhd.,Kuala Lumpur,MYR 3K - 7K monthly,MYR,3000,7000,monthly
2839,Sales Executive 销售执行员,WORLD TACKLE SDN. BHD.,"Johor, Kelantan, Negeri Sembilan, Pahang, Terengganu",MYR 2.5K - 5K monthly,MYR,2500,5000,monthly
2843,Software Engineer Python Developer,MNJ TERAS SDN. BHD.,Petaling Jaya,MYR 4K - 8K monthly,MYR,4000,8000,monthly
2845,Junior DevOps Engineer,FPLE SDN.BHD.,Kuala Lumpur,MYR 3K - 4.5K monthly,MYR,3000,4500,monthly
2849,Associate Project Manager/ Project Manager,Cognizant Technology Solutions,Selangor,MYR 5K - 8K monthly,MYR,5000,8000,monthly
2850,Junior Purchasing Executive(Prefer those who have experience on import ),KINTEX (KL) SDN BHD,Kuala Lumpur,MYR 2.5K - 3.2K monthly,MYR,2500,3200,monthly
2852,"Product Development, R&D",Zenith Projects Sdn. Bhd. (ZenPro),Petaling Jaya,MYR 2.5K - 5K monthly,MYR,2500,5000,monthly
2854,Customer Service (客户服务）- Bangsar South,Kelly Services (Malaysia) Sdn Bhd,Kuala Lumpur,MYR 2.6K - 4K monthly,MYR,2600,4000,monthly
2855,BGCO - Data Center Operation Engineer,Agensi Pekerjaan BGC Group (Malaysia) Sdn Bhd,Kuala Lumpur,MYR 4K - 5.5K monthly,MYR,4000,5500,monthly
2858,Sales Executive,KWB MARKETING,"Kuala Lumpur, Selangor",MYR 2.5K - 3.5K monthly,MYR,2500,3500,monthly
2861,OFFICE ADMIN,Digistar Holdings Sdn Bhd,"Kuala Lumpur, Selangor",MYR 1.2K - 1.8K monthly,MYR,1200,1800,monthly
2869,Sales Representative - Sibu,Sime Darby Industrial,Sarawak,MYR 1.8K - 2.4K monthly,MYR,1800,2400,monthly
2871,Finance Assistant Manager / Senior Executive / Executive @ MNC Manufacturing Co.,timesconsult,"Kuala Lumpur, Selangor, Putrajaya",MYR 4K - 8K monthly,MYR,4000,8000,monthly
2872,IT Helpdesk Specialist - Mandarin Speaker,Startek,"Kuala Lumpur, Selangor",MYR 2.3K - 4K monthly,MYR,2300,4000,monthly
2874,T&E Inside Sales Specialist (Indochina),Agensi Pekerjaan Adecco Personnel Sdn Bhd,Kuala Lumpur,MYR 8K - 10K monthly,MYR,8000,1000,monthly
2875,Mobile Engineer (Front-end Developer),Hitachi Digital Host Sdn. Bhd.,Selangor,MYR 3K - 4.2K monthly,MYR,3000,4200,monthly
2877,CHEF,GRAND PACIFIC F&B SDN. BHD.,Johor Bahru,MYR 1.5K - 3K monthly,MYR,1500,3000,monthly
2878,Sales Marketing Executive,Kumpulan Saintifik F.E. Sdn Bhd,Selangor,MYR 1.8K - 2.5K monthly,MYR,1800,2500,monthly
2879,Real Estate Consultant Sales Executive,Team100,Kuala Lumpur,MYR 3K - 6K monthly,MYR,3000,6000,monthly
2884,Unit Trust Consultant,PUBLIC MUTUAL BERHAD (FLORENCE TAN),"Kuala Lumpur, Cheras, Klang/Port Klang, Puchong, Shah Alam/Subang",MYR 6K - 12K monthly,MYR,6000,1000,monthly
2885,"Executive, Finance",SK Networks Retails Malaysia Sdn Bhd,Kuala Lumpur,MYR 3K - 4.5K monthly,MYR,3000,4500,monthly
2886,Senior Accounts Executive (Based in KL),SearchAsia Consulting Pte Ltd,"West, Singapore",MYR 3.5K - 4K monthly,MYR,3500,4000,monthly
2887,Sales Executive (animal nutrition),TWY Search International (M) Sdn Bhd,Kuala Lumpur,MYR 4K - 6K monthly,MYR,4000,6000,monthly
2889,Junior Mobile Developer,Core System Technologies Sdn Bhd,Kuching,MYR 1.6K - 2.3K monthly,MYR,1600,2300,monthly
2891,Account Executive and Client Servicing,Clover Creative & Communications Sdn Bhd,Kuala Lumpur,MYR 2.8K - 3.5K monthly,MYR,2800,3500,monthly
2896,Operation Supervisor,Lucky Frozen (Penang) Sdn Bhd,Bayan Lepas,MYR 2.5K - 3.5K monthly,MYR,2500,3500,monthly
2897,Process Engineer / Sr Process Engineer,Rieckermann (Malaysia) Sdn Bhd,Petaling Jaya,MYR 5K - 7K monthly,MYR,5000,7000,monthly
2899,"Analyst, Multilateral Surveillance & Policy Analysis (International Department)",Bank Negara Malaysia,Kuala Lumpur,MYR 6K - 8.4K monthly,MYR,6000,8400,monthly
2903,Software Engineer (Penang) (49031) - TK,Agensi Pekerjaan Reeracoen Malaysia Sdn Bhd,Penang,MYR 3.5K - 6K monthly,MYR,3500,6000,monthly
2911,Sous Chef,Citarasa Uniq Sdn Bhd,Puchong,MYR 4K - 5.5K monthly,MYR,4000,5500,monthly
2915,Customer Service Cum Planner,TRIOTAC INDUSTRY SDN BHD,Johor Bahru,MYR 3.2K - 4K monthly,MYR,3200,4000,monthly
2918,Sales and Marketing Executive,Permas Jaya Sdn Bhd,Johor Bahru,MYR 3K - 3.8K monthly,MYR,3000,3800,monthly
2925,"Supply Chain Assistant (Seberang Perai, Up to RM 4,500)",Capita Penang,Perai,MYR 3.5K - 4.6K monthly,MYR,3500,4600,monthly
2930,Retail Sales Consultant,ABITEX DESIGNS (M) SDN BHD,Selangor,MYR 2K - 3K monthly,MYR,2000,3000,monthly
2931,INDOOR SALES EXECUTIVE,Bridgenet Solutions Sdn Bhd,Kuala Lumpur,MYR 2.6K - 4K monthly,MYR,2600,4000,monthly
2938,Quality Manager,Agensi Pekerjaan Adecco Personnel Sdn Bhd,Penang,MYR 8K - 11K monthly,MYR,8000,1000,monthly
2939,Finance Admin (Credit & Collection),Eurofins NM Laboratory Sdn Bhd,Bukit Mertajam,MYR 2K - 2.5K monthly,MYR,2000,2500,monthly
2940,"Head, Sales Performance, Incentives & Compliance",RHB Banking Group,Kuala Lumpur,MYR 12K - 15K monthly,MYR,1000,1000,monthly
2942,Sales Specialist (IT Solution and Services),Konica Minolta Business Solutions (M) Sdn Bhd,Selangor,MYR 5K - 7K monthly,MYR,5000,7000,monthly
2943,Graphic Designer,PUNCAK STAINLESS STEEL & MACHINERY SDN BHD,Kota Bharu,MYR 1.8K - 2.5K monthly,MYR,1800,2500,monthly
2950,Medical Device Sales Representative-Central,KELLYOCG MALAYSIA SDN BHD,"Kuala Lumpur, Selangor",MYR 4K - 7K monthly,MYR,4000,7000,monthly
2952,QA ENGINEER (ISO/QMS),Brandplus Precision Plastic Sdn Bhd,Johor Bahru,MYR 2.5K - 4K monthly,MYR,2500,4000,monthly
2954,Sales Assistant or Senior Sales Assistant,ECCO MALAYSIA SDN BHD,Kuala Lumpur,MYR 1.2K - 1.6K monthly,MYR,1200,1600,monthly
2955,Web Graphic Designer Executive,LU FU MAO MALAYSIA SDN BHD,Cyberjaya,MYR 3K - 3.5K monthly,MYR,3000,3500,monthly
2956,Indirect Procurement Specialist,Capita Global Sdn Bhd,Subang Jaya,MYR 5.8K - 6.5K monthly,MYR,5800,6500,monthly
2959,Lead Prospector – Global Internet Leader Account (ANZ Market),TDCX,Kuala Lumpur,MYR 3K - 3.8K monthly,MYR,3000,3800,monthly
2960,Tax Manager,J&T EXPRESS (MALAYSIA) SDN. BHD.,Kuala Lumpur,MYR 5K - 7K monthly,MYR,5000,7000,monthly
2963,Customer Service Senior Executive,Capita Global Sdn Bhd,Subang Jaya,MYR 4.5K - 6K monthly,MYR,4500,6000,monthly
2970,Enterprise Architect - Cloud,Pirai Infotech Sdn Bhd,Kuala Lumpur,MYR 15K - 20K monthly,MYR,1000,2000,monthly
2971,Media Sales Executive,Mitcom Sdn Bhd,Petaling Jaya,MYR 2.5K - 5K monthly,MYR,2500,5000,monthly
2972,Admin Operations and Account Assistant,The Nail Parlour,Kuala Lumpur,MYR 2.3K - 3K monthly,MYR,2300,3000,monthly
2973,SOUS CHEF,D.A. Dynasty Corporation Sdn Bhd,Batu Pahat,MYR 3K - 4.2K monthly,MYR,3000,4200,monthly
2974,HR Manager,Doo Technology MY Sdn. Bhd,Kuala Lumpur,MYR 8K - 12K monthly,MYR,8000,1000,monthly
2975,"Customer Support Specialist (Kuala Lumpur, Salary Up to RM 4,000)",Capita Penang,Kuala Lumpur,MYR 3K - 4K monthly,MYR,3000,4000,monthly
2985,SEO SPECIALIST,Intex Networking Sdn Bhd,Petaling Jaya,MYR 3.5K - 5K monthly,MYR,3500,5000,monthly
2986,QUALITY MANAGEMENT,SRG Asia Pacific Sdn. Bhd.,Kuala Lumpur,MYR 4K - 5.5K monthly,MYR,4000,5500,monthly
2987,Sales Engineer / Sales Executive,E Metall Systems Sdn Bhd,Penang,MYR 2.5K - 4.5K monthly,MYR,2500,4500,monthly
2988,Hr Administrator,Agensi Pekerjaan Adecco Personnel Sdn Bhd,Kuala Lumpur,MYR 2.5K - 3K monthly,MYR,2500,3000,monthly
2989,Sales And Marketing Executive,Yuncheng Plate-Making Technology (M) Sdn Bhd (796811-V),Selangor,MYR 2.3K - 3.2K monthly,MYR,2300,3200,monthly
2992,"Sales - Financial Services (Insurance, Unit Trust ) based in Johor Bahru",Echelon Consulting Group,Johor,MYR 4K - 8K monthly,MYR,4000,8000,monthly
2995,Multimedia Designer,TCE TACKLES SDN BHD,Kulim,MYR 2.5K - 3.8K monthly,MYR,2500,3800,monthly
2999,Building Technician,PMC Facilities & Real Estate Sdn Bhd,"Selangor, Kuala Lumpur",MYR 2K - 2.5K monthly,MYR,2000,2500,monthly
3000,Marketing Manager,IDS Medical Systems (M) Sdn Bhd,Selangor,MYR 9K - 12K monthly,MYR,9000,1000,monthly
3004,sales marketing executive,SMART COOL ENTERPRISE,Kajang/Bangi/Serdang,MYR 1.8K - 2.7K monthly,MYR,1800,2700,monthly
3006,Administrative Executive 行政主管,PT Swift Marketing Sdn Bhd,Puchong,MYR 3.5K - 5K monthly,MYR,3500,5000,monthly
3009,Graphic Designer - Contract Base KL,Savant Search Malaysia,Selangor,MYR 2.5K - 3K monthly,MYR,2500,3000,monthly
3010,Sales Representative,STM Technologies Sdn Bhd,Selangor,MYR 2.5K - 3.5K monthly,MYR,2500,3500,monthly
3015,"Lead in Medicine, Perdana University – Royal College of Surgeons in Ireland",Perdana University,Selangor,MYR 8K - 10K monthly,MYR,8000,1000,monthly
3016,HR Manager,Seiko Denki (M) Sdn Bhd,Johor Bahru,MYR 5K - 6K monthly,MYR,5000,6000,monthly
3018,Training and Development Executive,Vtalent Business Sdn Bhd,Selangor,MYR 2.5K - 3.5K monthly,MYR,2500,3500,monthly
3024,SSC Business Analyst (Petaling Jaya),Agensi Pekerjaan Hays (Malaysia) Sdn Bhd,Petaling Jaya,MYR 6.5K - 7.5K monthly,MYR,6500,7500,monthly
3026,Channel Sales Executive,EZYTRONIC SDN BHD,Selangor,MYR 3.5K - 4.6K monthly,MYR,3500,4600,monthly
3027,Mobile Application Developer,Code Titan Sdn Bhd,Subang Jaya,MYR 2.5K - 3.5K monthly,MYR,2500,3500,monthly
3028,Customer Service Executive,Herlo Consultancy Sdn Bhd,Johor Bahru,MYR 2.5K - 3K monthly,MYR,2500,3000,monthly
3029,Business Development Executive,Agensi Pekerjaan Adecco Personnel Sdn Bhd,Kuala Lumpur,MYR 4K - 5K monthly,MYR,4000,5000,monthly
3030,Customer Service Consultant (MLM),Accusearch,Selangor,MYR 6K - 8K monthly,MYR,6000,8000,monthly
3035,PA cum Butler,GAMEDO TECH SDN. BHD.,Kuala Lumpur,MYR 3K - 4K monthly,MYR,3000,4000,monthly
3036,Account Manager,Company Confidential,Kajang/Bangi/Serdang,MYR 6K - 8.5K monthly,MYR,6000,8500,monthly
3037,Back Office Operator,DEFI TECH SDN. BHD.,Kuala Lumpur,MYR 3.5K - 4.5K monthly,MYR,3500,4500,monthly
3041,MAINTENANCE TECHNICIAN,SAINT-GOBAIN WEBER (M) SDN. BHD.,Johor Bahru,MYR 1.4K - 2K monthly,MYR,1400,2000,monthly
3045,CHEF CUM INSTRUCTOR,Yeo Teck Seng (KL) Sdn Bhd,"Kuala Lumpur, Selangor",MYR 2.5K - 3.5K monthly,MYR,2500,3500,monthly
3046,Accounts Assistant,MOEM Holdings Sdn Bhd,Klang/Port Klang,MYR 1.5K - 1.8K monthly,MYR,1500,1800,monthly
3047,Senior Finance Manager (based in Sepang),Michael Page International (Malaysia) Sdn Bhd,"Kuala Lumpur, Selangor",MYR 14K - 16K monthly,MYR,1000,1000,monthly
3048,SALES ADVISOR,LAGI BEST AUTOMOBILE,Johor Bahru,MYR 7K - 9.8K monthly,MYR,7000,9800,monthly
3049,Material Planner cum Buyer,Company Confidential,Kulim,MYR 3K - 4.2K monthly,MYR,3000,4200,monthly
3052,Territory Sales Manager - Sandakan,Coca-Cola Refreshments Malaysia Sdn Bhd,Sandakan,MYR 5K - 7K monthly,MYR,5000,7000,monthly
3054,Product Manager,Company Confidential,Petaling Jaya,MYR 6K - 12K monthly,MYR,6000,1000,monthly
3058,Sales Executive,Depaddle Sdn Bhd,Kuala Lumpur,MYR 2K - 2.8K monthly,MYR,2000,2800,monthly
3059,SALES MANAGER,Formulab Industry,Selangor,MYR 2.5K - 5K monthly,MYR,2500,5000,monthly
3060,Security Guard (Johor),Company Confidential,Johor,MYR 1.5K - 2.2K monthly,MYR,1500,2200,monthly
3062,Storekeeper,THAT HIN LOONG MARKETING SDN BHD,Rawang,MYR 1.5K - 2K monthly,MYR,1500,2000,monthly
3068,Telemarketer,MUNICH ALPINA SDN BHD,Johor,MYR 1.3K - 1.5K monthly,MYR,1300,1500,monthly
3069,Videographer,Sterlington Sdn. Bhd.,Kuala Lumpur,MYR 4K - 5K monthly,MYR,4000,5000,monthly
3071,Engineer,Growth Avenue Sdn Bhd,Shah Alam/Subang,MYR 2K - 3.5K monthly,MYR,2000,3500,monthly
3074,Process Engineer,Agensi Pekerjaan Adecco Personnel Sdn Bhd,Johor,MYR 3.5K - 4.5K monthly,MYR,3500,4500,monthly
3076,Vice President - Data Solutions Architect,Merchantrade Asia Sdn Bhd,Selangor,MYR 15K - 20K monthly,MYR,1000,2000,monthly
3077,IT Internship Program,BIOQUEST ADVISORY SDN. BHD.,Kuala Lumpur,MYR 1K - 1K monthly,MYR,1000,1000,monthly
3078,Motion Graphics Artist cum Video Editor,Phatjuice (Malaysia) Sdn. Bhd.,Subang Jaya,MYR 2K - 3.5K monthly,MYR,2000,3500,monthly
3081,General Ledger Analyst / Specialist (GL),Ambition Group Malaysia Sdn Bhd,Shah Alam/Subang,MYR 3.6K - 4.7K monthly,MYR,3600,4700,monthly
3082,IT Contract Adminstrator / Specialist,Company Confidential,Cyberjaya,MYR 5K - 6.5K monthly,MYR,5000,6500,monthly
3083,Office Administration & Personal Assistance,Credit Bureau Malaysia Sdn Bhd,Petaling Jaya,MYR 3K - 4K monthly,MYR,3000,4000,monthly
3085,"Training, Learning & Development Executive",Nettium Sdn. Bhd.,Kuala Lumpur,MYR 2.8K - 4.5K monthly,MYR,2800,4500,monthly
3087,Indoor Sales and Marketing Executive (Desa Park City),Daikin Malaysia Sales & Service Sdn. Bhd.,Kuala Lumpur,MYR 2.8K - 4K monthly,MYR,2800,4000,monthly
3090,Digital Marketing Manager,TRAC MAN ENTERPRISE,Kuala Lumpur,MYR 5K - 7K monthly,MYR,5000,7000,monthly
3092,SERVICE ADVISOR,JARRI ENGINEERING SDN BHD,Sabah,MYR 1.2K - 1.7K monthly,MYR,1200,1700,monthly
3093,"Costing Engineer (RFQ) (Penang, RM4000 -RM5000)",Capita Penang,Penang,MYR 4K - 5K monthly,MYR,4000,5000,monthly
3094,PHP Software Developer,Acodes Tech Sdn Bhd,Kuala Lumpur,MYR 3.5K - 6K monthly,MYR,3500,6000,monthly
3096,CIVIL & STRUCTURE CLERK OF WORK,BRILLIANT LTP BUILDER SDN. BHD,Melaka - Others,MYR 3K - 3.5K monthly,MYR,3000,3500,monthly
3097,Software Engineer,Idesion Technology Sdn Bhd,Kuala Lumpur,MYR 4.5K - 7K monthly,MYR,4500,7000,monthly
3099,人力资源经理 （HR Manager),Company Confidential,Selangor,MYR 5K - 7K monthly,MYR,5000,7000,monthly
3102,Account Managers - Digital Marketing Agency,Company Confidential,Petaling Jaya,MYR 5.5K - 7.7K monthly,MYR,5500,7700,monthly
3104,SALES AND MARKETING EXECUTIVE / SALES COORDINATOR,LY Steel Pipe Industries Sdn Bhd,Selangor,MYR 2.5K - 3.5K monthly,MYR,2500,3500,monthly
3106,Mechanical Engineer (Metal Stamping & Die Casting),Agensi Pekerjaan Adecco Personnel Sdn Bhd,Penang,MYR 4K - 5K monthly,MYR,4000,5000,monthly
3109,Operation Executive (Laundry & Distribution),Genting Malaysia Berhad,Pahang,MYR 3.3K - 5K monthly,MYR,3300,5000,monthly
3111,Internship,Baloy Sdn. Bhd.,Shah Alam/Subang,MYR 800 - 1K monthly,MYR,800,1000,monthly
3112,Interior Designer,DESIGN AID SDN. BHD.,Kuala Lumpur,MYR 3K - 3.5K monthly,MYR,3000,3500,monthly
3113,AUDIT INTERNSHIP,Kiang & Co,Johor,MYR 800 - 1K monthly,MYR,800,1000,monthly
3114,Digital Marketing Sales Consultant - Global Internet Leader Account (HK Market),TDCX,Kuala Lumpur,MYR 4K - 5K monthly,MYR,4000,5000,monthly
3119,Videographer,ZHAFOU TRADING SDN. BHD.,Shah Alam/Subang,MYR 2K - 3.5K monthly,MYR,2000,3500,monthly
3120,Retail Fashion Associate-IOI PUCHONG,HLA  GARMENT (SINGAPORE) PTE. LTD.,Puchong,MYR 1.8K - 2.7K monthly,MYR,1800,2700,monthly
3121,Sales Operation,SRG Asia Pacific Sdn. Bhd.,Kuala Lumpur,MYR 2.6K - 3.5K monthly,MYR,2600,3500,monthly
3122,ENGINEER 2,NGK Globetronics Technology Sdn. Bhd. (NGKGt),Penang,MYR 3K - 3.5K monthly,MYR,3000,3500,monthly
3124,Driver for Van  1 ton Truck  3 ton Truck,Delta Supply Chain Network Sdn Bhd,"Selangor, Kuala Lumpur",MYR 1.6K - 2K monthly,MYR,1600,2000,monthly
3125,Accountant (RTR),Amway Business Services Asia Pacific Sdn Bhd,Kuala Lumpur,MYR 6K - 8K monthly,MYR,6000,8000,monthly
3127,Accounts Assistant,SDP Packaging Sdn Bhd,Johor - Others,MYR 2K - 2.5K monthly,MYR,2000,2500,monthly
3134,"Executive, Sales (REAL ESTATE, PROPERTY)",LINBAQ HOLDING SDN BHD,Johor Bahru,MYR 2K - 3K monthly,MYR,2000,3000,monthly
3136,INHOUSE FINANCIAL INSTRUMENT TRAINER,MHS ADVISORY SDN. BHD.,Petaling Jaya,MYR 3K - 4K monthly,MYR,3000,4000,monthly
3137,Beautician 美容师,Mi.A Aesthetic Beauty Salon,Kuala Lumpur,MYR 1.4K - 2.8K monthly,MYR,1400,2800,monthly
3138,Executive / Assistant Manager - Commercial Finance,Yeo Hiap Seng (Malaysia) Berhad,Selangor,MYR 3.5K - 6K monthly,MYR,3500,6000,monthly
3139,Nanostix sales support specialist HQ,NanoSTIX Innovations Sdn Bhd,Ampang,MYR 1.8K - 2.2K monthly,MYR,1800,2200,monthly
3143,Software Development Manager,CAPITAL DK CONSULTING SDN. BHD.,Kuala Lumpur,MYR 9.8K - 14K monthly,MYR,9800,1000,monthly
3150,SALES & MARKETING EXECUTIVE (TMN CONNAUGHT CHERAS),Pakai Industries Berhad,Kuala Lumpur,MYR 2.5K - 3K monthly,MYR,2500,3000,monthly
3151,Sales Manager/Team Lead (Basic + Overriding Recruitment Incentive),ALC Platform Sdn Bhd,Selangor,MYR 5K - 7K monthly,MYR,5000,7000,monthly
3152,Network Engineer,PREELION TECHNOLOGIES SDN. BHD.,Johor Bahru,MYR 3.5K - 4.3K monthly,MYR,3500,4300,monthly
3155,Specialist Recruiter (Graduate Program),SearchAsia Consulting Pte Ltd,Central,MYR 2.8K - 3.5K monthly,MYR,2800,3500,monthly
3156,WEB PROGRAMMER,NCS ELECTRICAL SDN. BHD.,Selangor,MYR 3K - 6K monthly,MYR,3000,6000,monthly
3158,Operations Executive (Carpark),Secure Parking Corporation Sdn Bhd,"Kuala Lumpur, Selangor",MYR 2K - 2.5K monthly,MYR,2000,2500,monthly
3162,"Software Developer, Unity System",Acodes Tech Sdn Bhd,Kuala Lumpur,MYR 4K - 6K monthly,MYR,4000,6000,monthly
3164,Assistant Storekeeper,MITSUBISHI ELEVATOR MALAYSIA SDN BHD,Selangor,MYR 1.4K - 1.6K monthly,MYR,1400,1600,monthly
3168,Sales Admin,Jora Jobs,Selangor,MYR 2.8K - 3.9K monthly,MYR,2800,3900,monthly
3169,Manager Retail Assets Management (Re: IRWG),Idealseed Resources Sdn Bhd,Selangor,MYR 7K - 12K monthly,MYR,7000,1000,monthly
3170,Internship for Fresh Graduates (Digital Marketing),TDCX,Kuala Lumpur,MYR 600 - 800 monthly,MYR,600,800,monthly
3172,International Insurance company- Outbound Customer Service (Office hour),Agensi Pekerjaan RecruitFirst Sdn Bhd,Kuala Lumpur,MYR 2.3K - 2.5K monthly,MYR,2300,2500,monthly
3173,"Telemarketing Sales Executive (RM2,000 - RM8,000)",POLYGON PROPERTIES SDN. BHD.,Kuala Lumpur,MYR 3K - 6K monthly,MYR,3000,6000,monthly
3174,Retail Fashion Associate-MELAKA DATARAN PAHLAWAN,HLA  GARMENT (SINGAPORE) PTE. LTD.,Melaka,MYR 1.8K - 2.4K monthly,MYR,1800,2400,monthly
3175,Reinsurance Broker Support Technician,K.M. Dastur & Company Pte. Ltd.,Kuala Lumpur,MYR 5K - 7K monthly,MYR,5000,7000,monthly
3176,"WAITER, WAITRESS",IRDECO F N B SDN. BHD.,Alor Setar,MYR 1.2K - 2K monthly,MYR,1200,2000,monthly
3179,Customer Service Assistant (Shipping),I CARRY CONTAINERS SDN. BHD.,Klang/Port Klang,MYR 1.6K - 2K monthly,MYR,1600,2000,monthly
3182,Junior Account Receivable,DS ELECTRICAL APPLIANCES & SERVICES SDN BHD,Klang/Port Klang,MYR 1.8K - 2.3K monthly,MYR,1800,2300,monthly
3186,SENIOR ACCOUNTANT,Gulatis Exclusive Sdn Bhd,Kuala Lumpur,MYR 7K - 10K monthly,MYR,7000,1000,monthly
3187,Web Designer,Easy Asia Technologies Sdn Bhd,Petaling Jaya,MYR 2.5K - 4.5K monthly,MYR,2500,4500,monthly
3188,BARBER / HAIR STYLIST,ADROCKET SDN. BHD.,Kuala Lumpur,MYR 2K - 5K monthly,MYR,2000,5000,monthly
3190,CORPORATE SALES CONSULTANT,SRG Asia Pacific Sdn. Bhd.,Kuala Lumpur,MYR 2.6K - 3.5K monthly,MYR,2600,3500,monthly
3191,"SENIOR EXECUTIVE, HUMAN RESOURCES",Kuala Lumpur Pavilion Sdn Bhd,Kuala Lumpur,MYR 4K - 5.5K monthly,MYR,4000,5500,monthly
3192,Senior Staff Engineer Unit Process Engineering Die Attach,Infineon Technologies Advance Logic Sdn Bhd,Melaka,MYR 6K - 11K monthly,MYR,6000,1000,monthly
3194,Embedded System Engineer - Firmware Engineer,Pingspace,Bayan Lepas,MYR 3.5K - 8K monthly,MYR,3500,8000,monthly
3195,Customer Service Team Leader (Inbound CC) [KL Central] [RM6000] [Shift],Company Confidential,Kuala Lumpur,MYR 4.5K - 6K monthly,MYR,4500,6000,monthly
3196,Executive - Operations (Based in Kluang),SWM Environment Sdn Bhd,Kluang,MYR 2K - 2.5K monthly,MYR,2000,2500,monthly
3197,Internship for Human Resource Management Students,Agensi Pekerjaan Adecco Personnel Sdn Bhd - KL (1) (adecco / AP),Kuala Lumpur,MYR 800 - 1K monthly,MYR,800,1000,monthly
3200,Sales Engineer,MH DELIMA SDN. BHD.,Puchong,MYR 2.3K - 2.8K monthly,MYR,2300,2800,monthly
3203,Early Childhood Care And Education Lecturer,YAHOS SDN BHD,Kuching,MYR 1.8K - 2.6K monthly,MYR,1800,2600,monthly
3204,Software Engineer Lead – Full Stack,Cognizant Technology Solutions,Kuala Lumpur,MYR 10K - 13K monthly,MYR,1000,1000,monthly
3207,Virtual Partner Account Manager ( english + mandarin),Webhelp APAC,Kuala Lumpur,MYR 3K - 5.5K monthly,MYR,3000,5500,monthly
